customer_city,customer_id,lat_x,lon_x,zip_code_prefix_x,customer,seller_id,order_id,delivery_speed,seller_city,lat_y,lon_y,zip_code_prefix_y,seller,seller_location,customer_location
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
ipua,0d861a5e4dd6a9079d89e1330848f0ab,-20.44546366082528,-48.01385956770848,14610,26087,0b35c634521043bf4b47e21547b99ab5,ca3625898fbd48669d50701aba51cd5f,8.0,teixeira soares,-25.371752729521283,-50.46082291146616,84530.0,2233.0,POINT (-50.46082291146616 -25.371752729521283),POINT (-48.01385956770848 -20.44546366082528)
